id,label,node_type
family of Igal Amir,family of Igal Amir,Entity
Yigal Amir,Yigal Amir,Entity
Igal Amir case,Igal Amir case,Entity
Amir,Amir,Entity
Radovan Karadic,Radovan Karadic,Entity
Norwegian human rights activist,Norwegian human rights activist,Entity
individual representing Muammar Gaddafi,individual representing Muammar Gaddafi,Entity
Arab League,Arab League,Entity
Gaddafi's Libyan lawyer,Gaddafi's Libyan lawyer,Entity
deposed African head of state,deposed African head of state,Entity
Justice Scalia,Justice Scalia,Entity
all sexual intercourse is essentially rape,all sexual intercourse is essentially rape,Entity
rape,rape,Entity
Jamin,Jamin,Entity
Indiana lawyer,Indiana lawyer,Entity
Judge Gifford,Judge Gifford,Entity
author's columns on date rape,author's columns on date rape,Entity
student evaluations,student evaluations,Entity
Chapter 15: The changing impact of the media on the law,Chapter 15: The changing impact of the media on the law,Entity
televised trials,televised trials,Entity
Congressional committee,Congressional committee,Entity
inner city Blacks,inner city Blacks,Entity
Susan Shapiro,Susan Shapiro,Entity
op-ed column advocating separation of religious marriage and civil union,op-ed column advocating separation of religious marriage and civil union,Entity
public,public,Entity
television and radio shows,television and radio shows,Entity
proposed civil union legislation,proposed civil union legislation,Entity
Rosenberg brothers,Rosenberg brothers,Entity
King of Saudi Arabia,King of Saudi Arabia,Entity
professors at other schools,professors at other schools,Entity
human rights,human rights,Entity
Guggenheim fellowship,Guggenheim fellowship,Entity
Human Rights Watch,Human Rights Watch,Entity
double standard of Human Rights Watch,double standard of Human Rights Watch,Entity
Human Rights Watch ignored credible news sources,Human Rights Watch ignored credible news sources,Entity
HRW conclusion on Hezbollah civilian shield,HRW conclusion on Hezbollah civilian shield,Entity
United Nations building,United Nations building,Entity
law review articles,law review articles,Entity
criminal appeals,criminal appeals,Entity
justice award,justice award,Entity
civil liberties audience,civil liberties audience,Entity
Zhe Case For Israel,Zhe Case For Israel,Entity
The Case for Israel,The Case for Israel,Entity
interfaith coexistence in Israel,interfaith coexistence in Israel,Entity
American Civil Liberties Union,American Civil Liberties Union,Entity
Mikhail Gorbachev,Mikhail Gorbachev,Entity
Vaclav Havel,Vaclav Havel,Entity
Natan Sharansky,Natan Sharansky,Entity
Robert Shapiro,Robert Shapiro,Entity
Christian Brando,Christian Brando,Entity
Archie Epps,Archie Epps,Entity
conference of Canadian experts,conference of Canadian experts,Entity
John Paul Stevens,John Paul Stevens,Entity
television episode,television episode,Entity
Los Angeles,Los Angeles,Entity
O.J. Simpson trial,O.J. Simpson trial,Entity
Hebrew University dinner,Hebrew University dinner,Entity
Fenway Park,Fenway Park,Entity
Israel's 60th birthday celebration,Israel's 60th birthday celebration,Entity
legal memorandum,legal memorandum,Entity
Mazoltuv Borukhova,Mazoltuv Borukhova,Entity
Nobel Committee,Nobel Committee,Entity
Rigoberto Menchu,Rigoberto Menchu,Entity
Aung San Suu Kyi,Aung San Suu Kyi,Entity
Dalai Lama,Dalai Lama,Entity
Desmond Tutu,Desmond Tutu,Entity
Lech Walesa,Lech Walesa,Entity
Stu Rosenfeldt,Stu Rosenfeldt,Entity
Susan Dolin,Susan Dolin,Entity
Michael Pancier,Michael Pancier,Entity
bridge loans,bridge loans,Entity
Ponzi scheme,Ponzi scheme,Entity
Steve Osber,Steve Osber,Entity
law firm partners,law firm partners,Entity
Farmer,Farmer,Entity
Jaffe,Jaffe,Entity
Fistos,Fistos,Entity
RRA attorneys,RRA attorneys,Entity
Q-task,Q-task,Entity
Debra Villegas,Debra Villegas,Entity
Jrene Stay,Jrene Stay,Entity
David Boden,David Boden,Entity
Les Stracker,Les Stracker,Entity
audio/video surveillance system,audio/video surveillance system,Entity
former law enforcement personnel,former law enforcement personnel,Entity
surveillance system,surveillance system,Entity
surveillance coverage across three floors,surveillance coverage across three floors,Entity
police security detail,police security detail,Entity
former FBI agents,former FBI agents,Entity
in-house investigators,in-house investigators,Entity
Clockwork Group,Clockwork Group,Entity
investor group,investor group,Entity
document boxes,document boxes,Entity
investor,investor,Entity
Cara Holmes,Cara Holmes,Entity
investigator,investigator,Entity
EB-5 investors group,EB-5 investors group,Entity
federal complaint against Jeffrey Epstein,federal complaint against Jeffrey Epstein,Entity
first deposition,first deposition,Entity
flight manifest,flight manifest,Entity
Mike Fisten,Mike Fisten,Entity
firm_meetings,firm_meetings,Entity
partner_meetings,partner_meetings,Entity
fundraisers,fundraisers,Entity
Michael Szafranski,Michael Szafranski,Entity
substantial expense,substantial expense,Entity
illegitimate funds,illegitimate funds,Entity
funds,funds,Entity
Mr. Black,Mr. Black,Entity
Epstein case,Epstein case,Entity
Ms. Holmes,Ms. Holmes,Entity
Mr. Jenne,Mr. Jenne,Entity
Welcoming Reception,Welcoming Reception,Entity
Dialog Retreat 2014,Dialog Retreat 2014,Entity
Dialog Retreat,Dialog Retreat,Entity
Veronica Allende Serra,Veronica Allende Serra,Entity
Susan Athey,Susan Athey,Entity
Byron Auguste,Byron Auguste,Entity
David Barron,David Barron,Entity
Kirsten Bartok,Kirsten Bartok,Entity
Evan Bayh,Evan Bayh,Entity
Tom Bedecarre,Tom Bedecarre,Entity
Nick Beim,Nick Beim,Entity
Mrs. Lesley Simms,Mrs. Lesley Simms,Entity
Changeis,Changeis,Entity
Bob Richel,Bob Richel,Entity
Henry Bud Horton,Henry Bud Horton,Entity
government witnesses for alibi defense,government witnesses for alibi defense,Entity
victim medical records,victim medical records,Entity
Elizabeth Smart's school,Elizabeth Smart's school,Entity
Elizabeth Smart's hospital,Elizabeth Smart's hospital,Entity
limited applicability of CVRA,limited applicability of CVRA,Entity
Crime Victims' Rights Amendment,Crime Victims' Rights Amendment,Entity
Saudi Arabian bank,Saudi Arabian bank,Entity
KDIC,KDIC,Entity
Prince Sultan,Prince Sultan,Entity
Prince Turki Al-Faisal bin Abdulaziz Al-Saud,Prince Turki Al-Faisal bin Abdulaziz Al-Saud,Entity
foreign state,foreign state,Entity
foreign sovereign immunity,foreign sovereign immunity,Entity
al Qaeda terrorists,al Qaeda terrorists,Entity
terrorists,terrorists,Entity
Prince Mohamed,Prince Mohamed,Entity
Global Diamond Resource,Global Diamond Resource,Entity
terrorist organization,terrorist organization,Entity
Islamic charitable trust,Islamic charitable trust,Entity
Saudi High Commission,Saudi High Commission,Entity
Fazeh Ahed,Fazeh Ahed,Entity
prosecutors' decision to drop federal charges,prosecutors' decision to drop federal charges,Entity
Epstein's private island,Epstein's private island,Entity
Epstein's home in New Mexico,Epstein's home in New Mexico,Entity
Epstein's Palm Beach residence,Epstein's Palm Beach residence,Entity
sheriff's office,sheriff's office,Entity
New York Sixth Precinct,New York Sixth Precinct,Entity
Linda Rowe Thomas Fashion Week Show,Linda Rowe Thomas Fashion Week Show,Entity
General Idea Show,General Idea Show,Entity
Palestinian-Israeli summit,Palestinian-Israeli summit,Entity
Xplorer smart GPS footwear,Xplorer smart GPS footwear,Entity
American public,American public,Entity
Orange County,Orange County,Entity
Daysha,Daysha,Entity
Gavin Newsom,Gavin Newsom,Entity
mitigation of Iran's nuclear challenge,mitigation of Iran's nuclear challenge,Entity
getting out of crisis mode,getting out of crisis mode,Entity
future of American power discussion,future of American power discussion,Entity
Chinese people,Chinese people,Entity
Baran,Baran,Entity
kernel.org,kernel.org,Entity
analysis of digital system vulnerabilities,analysis of digital system vulnerabilities,Entity
NSA,NSA,Entity
GCHQ monitoring program,GCHQ monitoring program,Entity
GHCQ Pullthrough Steering Group Meeting #16,GHCQ Pullthrough Steering Group Meeting #16,Entity
prize committee,prize committee,Entity
system administrators,system administrators,Entity
disease advice websites,disease advice websites,Entity
diagnostic databases,diagnostic databases,Entity
Cape Town,Cape Town,Entity
Huang Hua,Huang Hua,Entity
future gatekeeping strategies,future gatekeeping strategies,Entity
US-China co-evolution,US-China co-evolution,Entity
Pattie Maes,Pattie Maes,Entity
BDSM community,BDSM community,Entity
BDSM narrative,BDSM narrative,Entity
BDSM,BDSM,Entity
sex education workshop,sex education workshop,Entity
partners,partners,Entity
Scarleteen,Scarleteen,Entity
Yes Means Yes!,Yes Means Yes!,Entity
workshop on sex communication tactics derived from S&M,workshop on sex communication tactics derived from S&M,Entity
Sex Communication Tactic Derived From S&M,Sex Communication Tactic Derived From S&M,Entity
partners do not deserve sex,partners do not deserve sex,Entity
current boyfriend,current boyfriend,Entity
Sex-Positive Feminist 101 blog post,Sex-Positive Feminist 101 blog post,Entity
Sex-Positive Feminist 101,Sex-Positive Feminist 101,Entity
women trade sex for financial or romantic support,women trade sex for financial or romantic support,Entity
liberated sexuality is stereotyped as promiscuous and emotionless,liberated sexuality is stereotyped as promiscuous and emotionless,Entity
enthusiastic consent,enthusiastic consent,Entity
feminist sex workers,feminist sex workers,Entity
superpower framework for fetishes,superpower framework for fetishes,Entity
blog post about sexual stigma and S&M,blog post about sexual stigma and S&M,Entity
Milk (movie),Milk (movie),Entity
Peggy Kleinplatz,Peggy Kleinplatz,Entity
S&M community,S&M community,Entity
vanilla people,vanilla people,Entity
Lady Porn Day,Lady Porn Day,Entity
porn ethics,porn ethics,Entity
BDSM stereotypes,BDSM stereotypes,Entity
own BDSM erotica,own BDSM erotica,Entity
Anne Rice's Beauty series,Anne Rice's Beauty series,Entity
Body Chemistry and S&M,Body Chemistry and S&M,Entity
alcohol consumption,alcohol consumption,Entity
Erowid.org,Erowid.org,Entity
menstrual cycle,menstrual cycle,Entity
EduKink,EduKink,Entity
Ms. Magazine,Ms. Magazine,Entity
OffOurChests.com,OffOurChests.com,Entity
multiple online platforms,multiple online platforms,Entity
various sexual activities,various sexual activities,Entity
vaginal pain,vaginal pain,Entity
hormonal birth control pills,hormonal birth control pills,Entity
sexual frustration and S&M craving,sexual frustration and S&M craving,Entity
boyfriend's oral sex,boyfriend's oral sex,Entity
boyfriend's house,boyfriend's house,Entity
For Yourself,For Yourself,Entity
Amazon.com,Amazon.com,Entity
gynecologist,gynecologist,Entity
Scarleteen.com,Scarleteen.com,Entity
vibrator,vibrator,Entity
Feministe,Feministe,Entity
men's insecurities,men's insecurities,Entity
GoodMenProject.com,GoodMenProject.com,Entity
sexual performance expectations,sexual performance expectations,Entity
radical feminist writer,radical feminist writer,Entity
swallowing after oral sex,swallowing after oral sex,Entity
sex???crazy nympho dreamgirl,sex???crazy nympho dreamgirl,Entity
men's expectations,men's expectations,Entity
facial sexual act,facial sexual act,Entity
article about sexual authenticity,article about sexual authenticity,Entity
Clarity Sethorn blog post,Clarity Sethorn blog post,Entity
orgasm-free BDSM experiences,orgasm-free BDSM experiences,Entity
year of chastity,year of chastity,Entity
sexual experiences,sexual experiences,Entity
online post,online post,Entity
dirty pain,dirty pain,Entity
safeword,safeword,Entity
clean pain vs dirty pain,clean pain vs dirty pain,Entity
BDSM submissives,BDSM submissives,Entity
past partners,past partners,Entity
Laura Antoniou,Laura Antoniou,Entity
mentor,mentor,Entity
Sexual openness blog post,Sexual openness blog post,Entity
Comstock Films documentary,Comstock Films documentary,Entity
alternative porn at CineKink,alternative porn at CineKink,Entity
"Fear, Loathing, and S&M Sluthood in San Francisco","Fear, Loathing, and S&M Sluthood in San Francisco",Entity
Africa,Africa,Entity
Burning Man Arts Festival,Burning Man Arts Festival,Entity
Mr. Thereltls,Mr. Thereltls,Entity
"BDSM As A Sexual Orientation, and Complications of the Orientation Model","BDSM As A Sexual Orientation, and Complications of the Orientation Model",Entity
Homosexual Agenda sticker,Homosexual Agenda sticker,Entity
BDSM orientation,BDSM orientation,Entity
Charles Moser quotation,Charles Moser quotation,Entity
online blog comments,online blog comments,Entity
Charles Moser,Charles Moser,Entity
adults,adults,Entity
abandoning BDSM orientation model,abandoning BDSM orientation model,Entity
kink stigma,kink stigma,Entity
dungeon sex prohibition,dungeon sex prohibition,Entity
stigmatizing idea that BDSM has nothing to do with love,stigmatizing idea that BDSM has nothing to do with love,Entity
Inherent Female Submission: The Wrong Question,Inherent Female Submission: The Wrong Question,Entity
Fifty Shades of Grey,Fifty Shades of Grey,Entity
Fight Club,Fight Club,Entity
clarissethorn.com blog,clarissethorn.com blog,Entity
Chicago's Rape Victim Advocates,Chicago's Rape Victim Advocates,Entity
masculinity,masculinity,Entity
gender stereotypes,gender stereotypes,Entity
2008 report,2008 report,Entity
2004 New York Times Magazine article,2004 New York Times Magazine article,Entity
personal view on HIV/AIDS,personal view on HIV/AIDS,Entity
